Bus Voltage,Power,Current
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.30 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,115.60 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.20 mA
4.32 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.50 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.10 mA
4.68 V,282.00 mW,60.30 mA
4.68 V,282.00 mW,60.20 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,114.70 mA
4.32 V,498.00 mW,114.80 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.32 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.30 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.50 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,498.00 mW,115.40 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,115.40 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.68 V,282.00 mW,60.30 mA
4.68 V,282.00 mW,75.90 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,114.70 mA
4.31 V,498.00 mW,115.60 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.60 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.20 mA
4.32 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.10 mA
4.63 V,416.00 mW,66.00 mA
4.68 V,282.00 mW,60.20 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.40 mA
4.31 V,498.00 mW,114.70 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.32 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.50 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,498.00 mW,114.70 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,114.80 mA
4.68 V,282.00 mW,60.40 mA
4.68 V,282.00 mW,59.90 mA
4.31 V,494.00 mW,114.70 mA
4.32 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,498.00 mW,115.40 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,502.00 mW,114.70 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.60 mA
4.31 V,494.00 mW,114.50 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,114.90 mA
4.32 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.68 V,282.00 mW,60.30 mA
4.68 V,282.00 mW,60.20 mA
4.31 V,494.00 mW,114.80 mA
4.32 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,114.60 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.32 V,498.00 mW,114.60 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.68 V,282.00 mW,60.30 mA
4.68 V,282.00 mW,59.90 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.90 mA
4.32 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,115.40 mA
4.31 V,494.00 mW,115.70 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.30 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.32 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.60 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,114.40 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.40 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,76.10 mA
4.68 V,282.00 mW,60.20 mA
4.32 V,488.00 mW,114.70 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,114.80 mA
4.32 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.32 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.10 mA
4.68 V,286.00 mW,60.70 mA
4.68 V,278.00 mW,60.00 mA
4.31 V,494.00 mW,115.20 mA
4.32 V,498.00 mW,114.80 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,502.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.32 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.30 mA
4.32 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,114.70 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.70 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.60 mA
4.32 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.40 mA
4.32 V,498.00 mW,115.50 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.00 mA
4.32 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.20 mA
4.32 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.20 mA
4.68 V,282.00 mW,59.90 mA
4.68 V,278.00 mW,60.00 mA
4.32 V,494.00 mW,114.60 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.32 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.40 mA
4.31 V,498.00 mW,115.00 mA
4.32 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.30 mA
4.32 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,498.00 mW,115.00 mA
4.32 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.40 mA
4.32 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.00 mA
4.32 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.40 mA
4.68 V,282.00 mW,60.20 mA
4.69 V,282.00 mW,60.40 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.00 mA
4.32 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.50 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,498.00 mW,115.10 mA
4.32 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,498.00 mW,114.80 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.90 mA
4.32 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.30 mA
4.32 V,498.00 mW,115.40 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,115.30 mA
4.31 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.50 mA
4.31 V,498.00 mW,115.40 mA
4.31 V,494.00 mW,115.00 mA
4.32 V,498.00 mW,114.70 mA
4.32 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,494.00 mW,115.50 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.20 mA
4.68 V,282.00 mW,60.20 mA
4.32 V,452.00 mW,114.40 mA
4.31 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.30 mA
4.32 V,494.00 mW,114.70 mA
4.31 V,494.00 mW,115.20 mA
4.32 V,498.00 mW,114.70 mA
4.31 V,494.00 mW,115.00 mA
4.32 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.50 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,494.00 mW,115.20 mA
4.32 V,498.00 mW,115.00 mA
4.32 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.10 mA
4.32 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,494.00 mW,115.20 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.40 mA
4.32 V,498.00 mW,115.10 mA
4.32 V,494.00 mW,115.40 mA
4.31 V,494.00 mW,115.20 mA
4.32 V,494.00 mW,115.20 mA
4.32 V,498.00 mW,114.90 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,498.00 mW,115.20 mA
4.32 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.10 mA
4.31 V,498.00 mW,114.90 mA
4.32 V,494.00 mW,115.10 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,494.00 mW,115.40 mA
4.31 V,498.00 mW,115.30 mA
4.32 V,494.00 mW,115.00 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,115.00 mA
4.31 V,498.00 mW,114.70 mA
4.31 V,498.00 mW,115.30 mA
4.31 V,494.00 mW,115.00 mA
4.32 V,498.00 mW,115.20 mA
4.31 V,498.00 mW,114.80 mA
4.68 V,286.00 mW,60.60 mA
4.68 V,282.00 mW,60.30 mA
4.32 V,494.00 mW,115.10 mA
4.32 V,498.00 mW,115.00 mA
4.31 V,494.00 mW,115.00 mA
4.31 V,494.00 mW,114.90 mA
4.31 V,494.00 mW,114.80 mA
4.31 V,498.00 mW,115.10 mA
4.32 V,494.00 mW,115.50 mA
4.31 V,498.00 mW,115.20 mA
